title,content,genre,url,author,period,specific_genre
Ngày Xưa Còn Nhỏ,"Ngày xưa, còn nhỏ, đi săn bướm.<
>Bướm sợ bay tìm trốn dưới hoa,<
>Ta thấy hoa cười mê mải ngắm:<
>Thế là từ đấy biết Nàng Thơ.<
>Từ đấy đôi bên thường gặp nhau<
>Trong rừng, cạnh suối, bất kỳ đâu,<
>Không thân, nhưng chẳng thờ ơ lắm,<
>Bỡ ngỡ e dè cũng khá lâu.<
>Một hôm, (năm ấy mười hai tuổi),<
>Thơ thẩn ta ngồi với bóng trăng,<
>Nhìn giải mây trời theo gió chạy,<
>Hồn thơ đưa tới cõi bâng khuâng...<
>Những tiếng xa vời vẫn quyện mây,<
>Những hình tươi sáng múa đâu đây<
>Rủ nhau hiện đến, cho ta ghép<
>Nên điệu thơ vàng sán lạn bay:<
>Bài thơ thứ nhất mới ra đời,<
>Chợt thấy như lòng tuyết nặng rơi,<
>Như gió hồng mơn, như nắng dịu<
>Nhẹ nhàng êm ấm ủ trên vai.<
>Ngoảnh lại: Nàng Thơ đã ở bên<
>Mỉm cười Ồ! khóe miệng trăm duyên!<
>(Lời nào tả được tình lưu luyến<
>Buổi mới ân cần với bạn tiên).<
>Kết giao hẹn đến muôn ngàn kiếp,<
>Vì bọn làm thơ hẳn sống lâu<
>Ta với nàng tiên ca hát mãi,<
>Ngoài ra còn có thiết chi đâu?<
>Cho đến ngày ta phải ngược xuôi,<
>Trong khi vất vả cũng không thôi<
>Nhởn nhơ ngâm họa cùng nương tử:<
>Một cuộc tình thiêng ở giữa đời.<
>Nhưng nàng tiên ấy hay ghen lắm,<
>Chỉ muốn ta yêu có một mình.<
>Mà tấm lòng ta thì phóng lãng;<
>(Lạ gì cái tuổi thủa xuân xanh?)<
>Vì thế Nàng Thơ đã mấy phen,<
>Trách ta mê đắm mãi trần duyên;<
>Mấy phen ta thấy mầu châu lệ,<
>Thầm oán hờn ta dưới mắt đen.<
>Song le ta biết làm sao được?<
>Vì ở trần gian vẻ lệ kiều.<
>Của khách giai nhân thường vẫn bảo:<
>Yêu thơ đâu phải thực là ""Yêu""?",lục bát,https://isach.info/poem.php?poem=ngay_xua_con_nho__the_lu,Thế Lữ,hiện đại,
Người Phóng Đãng,"Hà Nội mưa phùn mù mịt.<
>Lá bàng rơi, rơi từng mầu đỏ chết:<
>Phố vắng hai bên lặng ngắt như tờ.<
>Tôi bước lên, chân đếm những vần thơ.<
>Mặc gió lạnh bên tai sùi sụt thổi<
>Và để mặc lòng không đang khóc đói.<
>Phấn mưa bay, đọng giọt bám quanh vành<
>Như điểm tràng ngọc chuốt sáng long lanh<
>Chiếc mũ triều thiên trên đầu thi sĩ.<
>Cảnh buồn rũ. Tâm hồn tôi vui trẻ,<
>Cùng Nàng Thơ lựa chọn các mầu thơ.<
>Để tả hơi lam ôm ấp vừng cây xa,<
>Với lớp nhà giốc ngược hình trên đường loáng.<
>Trời thấp. Mây âm thầm, và nặng.<
>Gội bâng khuâng lên thành phố với lòng tôi.<
>Tôi rảo bước đi trong nhịp reo cười,<
>Rũ bụi nước trên mình cùng nỗi buồn trong trí.<
>Gió thổi ấm dần đường vắng vẻ,<
>Thi hứng nồng nàn, tôi mải tiến lên,<
>Cho đến khi Hà Nội sáng trưng đèn,<
>Mới sực nhớ: đêm nay không chỗ nghỉ.",bảy chữ,https://isach.info/poem.php?poem=nguoi_phong_dang__the_lu,Thế Lữ,hiện đại,
Nhớ Rừng,"Tặng Nguyễn Tường Tam<
>(Lời con Hổ ở vườn Bách thú)<
>Gặm một khối căm hờn trong cũi sắt,<
>Ta nằm dài, trông ngày tháng dần qua.<
>Khinh lũ người kia ngạo mạn, ngẩn ngơ,<
>Giương mắt bé riễu oai linh rừng thẳm<
>Nay sa cơ, bị nhục nhằn tù hãm<
>Để làm trò lạ mắt, thứ đồ chơi.<
>Chịu ngang bầy cùng bọn gấu dở hơi,<
>Với cặp báo chuồng bên vô tư lự.<
>Ta sống mãi trong tình thương nỗi nhớ,<
>Thủa tung hoành, hống hách những ngày xưa.<
>Nhớ cảnh sơn lâm, bóng cả, cây già,<
>Với tiếng gió gào ngàn, với giọng nguồn hét núi,<
>Với khi thét khúc trường ca dữ dội<
>Ta bước chân lên, dõng dạc, đường hoàng,<
>Lượn tấm thân như sóng cuộn nhịp nhàng,<
>Vờn bóng âm-thầm, lá gai, cỏ sắc.<
>Trong hang tối, mắt thần khi đã quắc<
>Là khiến cho mọi vật đều im hơi.<
>Ta biết ta chúa tể muôn của loài<
>Giữa chốn thảo hoa, không tên không tuổi.<
>Nào đâu những đêm vàng bên bờ suối,<
>Ta say mồi đứng uống ánh trăng tan?<
>Đâu những ngày mưa chuyển bốn phương ngàn<
>Ta lặng ngắm giang san ta đổi mới?<
>Đâu những bình minh cây xanh nắng gội<
>Tiếng chim ca giấc ngủ ta tưng bừng?<
>Đâu những chiều lênh láng máu sau rừng<
>Ta đợi chết mảnh mặt trời gay gắt<
>Để ta chiếm lấy riêng phần bí mật?<
>Than ôi! thời oanh liệt nay còn đâu?<
>Nay ta ôm niềm uất hận ngàn thâu<
>Ghét những cảnh không đời nào thay đổi,<
>Những cảnh sửa sang, tầm thường, giả dối:<
>Hoa chăm, cỏ xén, lối phẳng, cây trồng;<
>Giải nước đen giả suối, chẳng thông dòng<
>Len dưới nách những mô gò thấp kém;<
>Dăm vừng lá hiền lành không bí hiểm<
>Cũng học đòi bắt chước vẻ hoang vu<
>Của chốn ngàn năm cao cả, âm u.<
>Hỡi oai linh, cảnh nước non hùng vĩ!<
>Là nơi giống hùm thiêng ta ngự trị,<
>Nơi thênh thang ta vùng vẫy ngày xưa<
>Nơi ta không còn được thấy bao giờ!<
>Có biết chăng trong những ngày ngao ngán<
>Ta đang theo giấc mộng ngàn to lớn<
>Để hồn ta phảng phất được gần ngươi<
>Hỡi cảnh rừng ghê gớm của ta ơi!",bảy chữ,https://isach.info/poem.php?poem=nho_rung__the_lu,Thế Lữ,hiện đại,
Thế Lữ: Tác Giả,"Sóng rờn đôi mắt lung lay<
>Tình xuân nồng đượm đôi mày thanh thanh<
>Cười duyên đắm đuối trời tình<
>Lòng ta như muốn tan thành hư không<
>Để cảm biết được cái chân lý:<
>Ta ôm thiếu nữ trong lòng<
>Người yêu thoắt biến thành bông hoa rừng",bảy chữ,https://isach.info/poem.php?poem=the_lu_tac_gia__the_lu,Thế Lữ,hiện đại,
Thức Giấc,"Gió mây đuổi giấc mơ màng,<
>Tỉnh ra thấy ánh trăng vàng bên chăng.<
>Trước cửa sổ, đầy sân những bóng<
>Cành lá đen lay động vật vờ...<
>Một cơn gió vội vàng qua;<
>Sau hiên xào xạc mấy tầu chuối xanh:<
>Lá bay chạm bức mành vắng vẻ;<
>Muỗi bên màn se sẽ than thân;<
>Sầu thêm rủ rỉ âm thầm<
>Nối muôn đêm, một tiếng ân hận dài;<
>Dế chân cỏ siết mà bóng tối;<
>Bờ lau xa quốc gọi buồn theo;<
>Trời khuya rạng rỡ đìu hiu,<
>Thoảng nghe lọt tiếng sáo diều trong trăng.",lục bát,https://isach.info/poem.php?poem=thuc_giac__the_lu,Thế Lữ,hiện đại,
Tiếng Gọi Bên Sông,"Ta là một khách chinh-phu,<
>Dấn bước truân chuyên khắp hải hồ.<
>Mũ lợt bốn bề sương nắng gội,<
>Phong trần quen biết mặt âu lo.<
>Vất vả bao từng, chi xá kể?<
>Gian lao như lửa rèn tâm chí,<
>Bấy lâu non nước mải xông pha,<
>Chưa chút dừng chân, chưa lúc nghỉ.<
>Trong thủa sinh bình, đôi mắt ta<
>Không hề cho đẫm lệ bao giờ;<
>Cười phen thất bại, khinh nguy hiểm,<
>Nện gót vang đường nhịp khúc ca.<
>Đang độ nam nhi vui trẻ hoài:<
>Sầu tư bi thiết, gác trên bên tai,<
>Trái tim chỉ rộn khi căm tức,<
>Ghét lũ vô thần, giận nỗi đời.<
>Trong khi lật đật rẻo sông Mê,<
>Trận gió heo may đuổi nhạn về.<
>Bụi cuốn đường xa, chinh khách mỏi.<
>Bỗng nghe tiếng hát vẳng bên kia.<
>Tiếng hát trong như nước ngọc tuyền,<
>Êm như hơi gió thoảng cung tiên,<
>Cao như thông vút, buồn như liễu:<
>Nước lặng, mây ngừng, ta đứng yên.<
>Chinh phu trong dạ nhường tê tái,<
>Quay gót ta buồn trông trở lại,<
>Đường vẫn còn xa, còn phải đi,<
>Song le tiếng hát bên sông gọi:<
>""Đi đâu vội bấy hỡi ai ơi!<
>Mà để cho nhau luống ngậm ngùi?<
>Em trẻ, em son, em lại đẹp.<
>Sang đây chung hát khúc ca vui!<
>Hỡi khách! Sang đây với bạn tình.<
>Vui đi! Đời người mấy xuân xanh?<
>Ưu tư chi để sầu mây nước,<
>Kìa cánh hoa đua rỡn trước cành.""<
>Tiếng ái ân kia réo rắt hoài,<
>Mà lời mây nước giục bên tai.<
>Đau lòng rứt mối tơ vương vấn,<
>Nước mắt đầu tiên lã chã rơi.<
>Vì chưng ta cũng biết yêu đương,<
>Mà cuộc tình duyên gặp giữa đường.<
>Trong lúc non sông mờ cát bụi<
>Phải đâu là hội kết uyên ương?<
>Âm thầm từ giã cô thôn nữ,<
>Cô đứng bên sông không hát nữa,<
>Lòng ta thổn thức còn đê mê<
>Nhịp với lòng ai nhường than thở?<
>Âm thầm ta lại bảo cô rằng:<
>""Mặt đất mênh mang biết mấy chừng,<
>Em có yêu ta thì gắng đợi,<
>Đem lòng mà gửi lên cung trăng.<
>Ở chốn đường khơi ta nhớ em.<
>Thì lòng ta sẽ hóa ra chim<
>Bay lên lưu luyến bên cung nguyệt<
>Sẽ ngỏ cho nhau thấu nỗi niềm.""<
>Ta đi theo đuổi bước tương-lai.<
>Để lại bên sông kẻ ngậm ngùi.<
>Chí nặng bốn phương trời nước rộng,<
>Từ nay thêm bận nỗi thương ai.",lục bát,https://isach.info/poem.php?poem=tieng_goi_ben_song__the_lu,Thế Lữ,hiện đại,
Tiếng Sáo Thiên Thai,"Tặng Ngô Bích San<
>Ánh xuân lướt cỏ xuân tươi,<
>Bên rừng thổi sáo một hai Kim Đồng.<
>Tiếng đưa hiu hắt bên lòng,<
>Buồn ơi! Xa vắng, mênh mông là buồn...<
>Tiên Nga tóc xõa bên nguồn.<
>Hàng tùng rủ rỉ trên cồn đìu hiu;<
>Mây hồng ngừng lại sau đèo,<
>Mình cây nắng nhuộm, bóng chiều không đi.<
>Trời cao, xanh ngắt. - Ô kìa<
>Hai con hạc trắng bay về Bồng lai.<
>Theo chim, tiếng sáo lên khơi,<
>Lại theo giòng suối bên người Tiên Nga.<
>Khi cao, vút tận mây mờ,<
>Khi gần, vắt vẻo bên bờ cây xanh,<
>Êm như lọt tiếng tơ tình,<
>Đẹp như Ngọc Nữ uốn mình trong không,<
>Thiên Thai thoảng gió mơ mòng,<
>Ngọc Chân buồn tưởng tiếng lòng xa bay...",bảy chữ,https://isach.info/poem.php?poem=tieng_sao_thien_thai__the_lu,Thế Lữ,hiện đại,
Tiếng Trúc Tuyệt Vời,"Lướt mặt hồ thu,<
>Sương hồng lam nhẹ lan trên sóng biếc,<
>Rặng lau già xao xác tiếng reo khô.<
>Như khua động nỗi nhớ nhung, thương tiếc<
>Trong lòng người đứng bên hồ.<
>Cô em buồn đứng bên hồ<
>Nghiêng tựa mình cây, dáng thẩn thơ.<
>Chừng cô tưởng đến ngày vui sẽ mất,<
>Mà sắc đẹp rỡ ràng rồi sẽ tắt<
>Như bóng chiều dần khuất",bảy chữ,https://isach.info/poem.php?poem=tieng_truc_tuyet_voi__the_lu,Thế Lữ,hiện đại,
Trả Lời,"Không! Thế Lữ cũng chưa xa Hà Nội,<
>Vẫn ngược xuôi trên các đường gió bụi<
>Chốn phồn hoa náo nhiệt dưới ta đây,<
>Nhưng bởi vì đâu trong ít lâu nay,<
>Tôi thường thấy anh ta buồn chán lạ.<
>Bao nhiêu vẻ tươi cười, hớn hở<
>Biến nơi nào, để hương khói ưu tư<
>Vấn vương hoài trên nét mặt người thơ<
>Lang thang bước giữa những nơi đông đúc,<
>Anh quên hẳn bên mình người chen chúc<
>Đang vội vàng tranh kiếm kế sinh nhai.<
>Mắt thờ ơ trông phố lại trông trời,<
>Trong nhà cửa tối tăm hay căn hàng rực rỡ,<
>Trong cảnh kiêu xa cũng như đời lam lũ<
>Anh dửng dưng nhường chẳng biết chi chi,<
>Thấy lạ lùng tôi đã một đôi khi<
>Tìm Thế Lữ hết lời căn dặn hỏi.<
>Anh chỉ thở dài, mãi sau mới nói:<
>""Tôi là một kẻ mơ màng,<
>Yêu sống trong đời giản dị, bình thường<
>Cùng với Nàng Thơ tháng năm ca hát,<
>Chúng tôi quen cảnh mịt mùng bát ngát<
>Của non cao, rừng cả; cảnh đìu hiu<
>Chốn đồng xa sương trắng chập chờn gieo,<
>Hay cảnh rỡ ràng, bướm tung bay, chim vui hót<
>Tôi nâng đàn, nâng cao lời dịu ngọt,<
>Trông nước non thanh khiết chốn sơn thôn,<
>Gửi tiếng tơ lòng và gửi cả tâm hồn,<
>Cho hoa cỏ, cho gió mây, cho ánh sáng.<
>Kề vai nhau ở trong trường mộng tưởng,<
>Cùng tạo nên riêng một cảnh thiên đường,<
>Đầy hương hoa cùng tình ái du dương,<
>Bỗng một hôm, từ phương ngoài xa cách<
>Cơn gió phồn hoa thổi qua đời tịch mịch<
>Đem tới cho lòng ham muốn tung hoành<
>Giữa vinh hoa lộng lẫy của văn minh.<
>Tôi khuyên Thơ tìm đến nơi thành thị,<
>Khuyên chung sống trong cuộc đời mới mẻ.<
>Nàng ngại ngùng, nhưng bởi đã quen chiều<
>Bạn tình thơ, nên nàng cũng ưng theo.<
>Rồi từ đó, trên các đường rộn rã,<
>Người ta thấy đôi thiếu niên bỡ ngỡ,<
>Dắt tay nhau len lỏi bước đua chen.<
>Và hiến cho đời đôi khúc đàn tiên<
>Đã ghi chép nơi gió sương tươi sáng.<
>Nàng sung sướng vì thấy tôi sung sướng<
>Buổi đầu tiên chào đón tiếng hoan hô.<
>Của khách giầu sang trong chốn kinh đô.<
>Nhưng Nàng Thơ tôi là người cả thẹn,<
>Không quen tiếng còi ô tô, chuông xe điện,<
>Không quen mầu sáng lạn đất vui chơi<
>Nên từng phen nàng thơ thẩn ngậm ngùi<
>Thương tiếc cảnh êm đềm non nước cũ,<
>Gượng cười nói khi thấy tôi khuyên dỗi,<
>Gượng vâng theo khi tôi giục hồn thơ<
>So giây đàn chung họa mấy lời ca<
>Đem nhau bước vào trường hoạt động<
>Tôi hăng hái muốn cùng ai vui sống<
>Mà vẫn đờn thơ mơ tưởng - Nhưng than ôi!<
>Chẳng bao lâu, người tiên tử, bạn lòng tôi,<
>Bỏ tôi lại với cảnh đầy gió bụi!<
>Nàng xa tôi để lánh xa Hà Nội,<
>Để tránh nơi tôi mải miết đua ganh.<
>Tiếng ồn ào nhộn nhịp Hà thành<
>Đã che át tiếng du dương êmđịu<
>Của khúc tiên ca xa xăm trong trẻo.<
>Cho nên tôi chán nản bấy lâu nay<
>Chiếc đờn lòng hờ hững bỏ trùng giây<
>Và để mặc tơ nhện sầu chăng phím.<
>Tôi muốn tránh cảnh phồn hoa đã chiếm.<
>Mất lòng tôi, tìm cho thấy bạn Ly Tao<
>Nhưng non nước muôn trùng, em than khóc ở nơi nao?<
>Ta biết hỏi ai! Hỡi tình nhân kiều diễm?<
>Thay Tú-Mỡ trả lời một bạn đọc..",bảy chữ,https://isach.info/poem.php?poem=tra_loi__the_lu,Thế Lữ,hiện đại,
Trước Cảnh Cao Rộng,"(Trên bờ bể Đồ-Sơn một buổi chiều)<
>Mặt trời dần khuất.<
>Vòm cao, mây lững thững về.<
>Chiếc thuyền xa buồm thẳng, không đi.<
>Trên bể phẳng như tấm màn lụa xám,<
>Bãi bể ướt, sắc trời in loáng.<
>Tôi bước lên, người trong cõi hư vô.<
>Ta vẳng nghe tiếng gió mơ hồ,<
>Tiếng rủ rỉ của hàng thông im đứng,<
>Với tiếng sóng đổ xô từng phút lặng.<
>Tôi rộng nhìn ra bốn phía xa khơi:<
>Cảnh minh mang riêng có bóng hình tôi,<
>Đang thơ thẩn với nỗi lòng bát ngát.<
>Như một kẻ bộ hành ngơ ngác.<
>Lạc vào nơi đồng đất hoang vu,<
>Tôi mang theo một mối hoài u,<
>Tim chẳng thấy nhẽ uyên thâm trong tạo vật,<
>Ngừng bước nản tôi trông vời Bí mật<
>Trông bầu xanh nét mặt nghiêm trầm.<
>Trông bốn phương trời nước mịt mù tăm.<
>Và tôi hỏi: Biết tìm đâu, Chân lý?<
>Cao thâm hỡi! Ôi vô cùng vô để!<
>Mây hằng bay, sóng hằng cuốn, gió không ngừng<
>Nghe thấy chăng? Hay ngờ biết cùng chăng?<
>Nỗi thao thức một tâm hồn nhỏ bé.",bảy chữ,https://isach.info/poem.php?poem=truoc_canh_cao_rong__the_lu,Thế Lữ,hiện đại,
Trụy Lạc,"Rượu ân ái đắm ngây lòng chán nản<
>Rót tràn đi, rót nữa, tình nhân ơi!<
>Ta lắng nghe gió thoảng ở bên tai<
>Có phải chăng vẫn réo lời thống khổ?<
>Cứ rót nữa! Bao giờ mê quá độ<
>Vơ tóc em lau cặp mắt đờ say<
>Rồi trông ra màu khói thuốc mù bay<
>Ta chỉ thấy những màu tươi sặc sỡ.<
>Ồ những tấm thân nõn nà nghiêng ngửa!<
>Những tràng cười khoái lạc, giọng dòn tan!<
>Những điệu lẳng lơ, khiêu khích, nồng nàn!<
>Những khúc hát lả lơi hay ủy mị!<
>Hỡi gái giang hồ! Bạn tình ô uế!<
>Biết chăng em, đó là thú mê tơi,<
>Để cho ta không thiết đến ngày mai.<
>Đời ta nữa. - Ngày mai là lúc tỉnh.<
>Cũng như em, tâm hồn ta đã lạnh<
>Tự lâu rồi, từ cái thuở xa xăm<
>Mà ánh sáng chim ca, mà bóng gió âm thầm.<
>Hay nét hoa tươi hay màu lá rụng<
>Cũng đủ khiến cho lòng ta rung động.<
>- Ta ngây thơ như cô gái đương xuân,<
>Nhưng đến nay, cô ấy trải phong trần<
>Đã dày dạn, thấy đời thô rõ quá!<
>Lòng đã tắt không còn tin tưởng nữa,<
>Thì quên đi, quên hết để say sưa,<
>Để mê ly trong thú ái ân vờ<
>Để trốn tránh những ngày giờ trống trải.<
>Em ơi, ta không dám để lòng ta nhớ lại<
>Vì đôi phen trong những lúc điên cuồng<
>Mảnh hồn thơ còn thoi thóp giữa đêm suông<
>Bắt ta tiếc quãng đời trong trắng mãi.",bảy chữ,https://isach.info/poem.php?poem=truy_lac__the_lu,Thế Lữ,hiện đại,
Tự Trào,"Thế Lữ là một chàng kỳ khôi:<
>Sống hôm nay không biết có ngày mai,<
>Cũng không thiết nhận cảnh đời trước mắt.<
>Tính giảnđị, lại ưa điều bí mật,<
>Trưa mùa hè đi vẽ cảnh đêm trăng,<
>Đến khi lên thượng du, có lẽ<
>Anh lại nghĩ chuyện vẩn vơ dưới bể.<
>Người vụng về, yên lặng chẳng ai ưa,<
>Có bao nhiêu nết xấu chẳng thèm chừa,<
>Ăn mặc thì lôi thôi, lốc thốc:<
>Đến Hà Nội với chiếc quần cộc lốc,<
>Với đôi giầy vải trắng mang từ hạ sang đông;<
>Chiếc mũ dạ vàng, dúm dó, bẩn vô song,<
>Đội mưa nắng suốt từ Nam ra Bắc.<
>Đời dị nghị đến thế nào cũng mặc<
>Đi giữa đường anh cứ ngước trông trời,<
>Và dương dương vui vẻ như người<
>Không bao giờ, không đời nào biết khổ.<
>Các bạn hữu ái, ngại dùm, thường dỗ:<
>""Anh dại chi mà lãng phí mất bao ngày?<
>""Nghe chúng tôi, cứ tới ở đây,<
>""Có tài trí thì cùng người thi thố,<
>""Chứ quạnh hiu đời còn đâu là thú?<
>""Đến ở đây mà vùng vẫy, đua ganh,<
>""Mua lấy cho mình đôi chút công danh"".<
>Thế Lữ nghĩ ba hôm mới nói:<
>""Ồ phải đấy!"" Rồi ở ngay Hà Nội,<
>Anh ta vừa hoạt động, vừa mơ màng;<
>Lúng túng như anh mán học làm sang<
>Trong một bộ áo quần rất lịch sự.<
>Học đo đắn, học dè, học giữ,<
>Học chen vai thích cánh, - học ra đời!<
>Nhưng chẳng bao giờ bỏ được tính dở hơi:<
>Là cứ tưởng trần gian, ai cũng tốt.<
>Ở đời này quá thực thà là dốt!<
>Anh ta nào có biết đâu rằng<
>Có bao nhiêu đức tính cũng không bằng<
>Chỉ khôn khéo, gian ngoan là đạt tất!<
>Bỗng hôm nay, rầu rầu nét mặt,<
>Vắt bên tay ""bộ quần áo văn minh""<
>Anh đến bảo tôi rằng: ""Cái bước côngđanh<
>""Thực chẳng có chút nào thi vị cả!<
>""Đừng đón hỏi, đừng dỗ dành tôi nữa,<
>""Để cho tôi yên sống đời riêng tôi.<
>""Cuộc đời lang thang giản dị, nhưng mà vui,<
>""Riêng cùng với Nàng Thơ làm bầu bạn.<
>""Cái sung sướng phồn hoa tôi đã chán!""<
>Rồi bỏ quên bao nỗi giận, buồn qua,<
>Anh ta buông bộ lốt chẳng nên thơ<
>Và giữ lại chiếc mũ tàng, đôi giày trắng,<
>Với chiếc áo đã lợt mầu vì sương nắng,<
>Anh ta đi, đi tìm chị Ly Tao<
>Mà ít lâu nay không biết trốn nơi nào!",bảy chữ,https://isach.info/poem.php?poem=tu_trao__the_lu,Thế Lữ,hiện đại,
Vẻ Đẹp Thoáng Qua,"Hôm qua đi hái mấy vần thơ,<
>Ở mãi vườn tiên gần Lạc Hồ:<
>Cảnh tĩnh trong hoa chim mách lẻo.<
>Gió đào mơn trớn liễu buông tơ.<
>Nước mát hơi thu thắm sắc trời,<
>Trời xanh, xanh ngắt đượm hồng phai.<
>Ái ân, bờ cỏ ôm chân trúc,<
>Sau trúc, ô kìa! Xiêm áo ai?<
>Rẽ lá, thi nhân bước lại bên<
>Mấy vòng sóng gợn mặt hồ yên,<
>Nhởn nhơ vùng vẫy ba cô tắm<
>Dưới khóm hoa quỳnh lá biếc xen.<
>Hồ trong như ngọc tẩm thân ngà,<
>Lồ lộ da tiên thô sắc hoa,<
>Mỉm miệng anh đào tan tác rụng,<
>Tóc buông vờn mặt nước say sưa.<
>Say sưa, người khách lạ bồng-lai,<
>Giận lũ chim kia khúc khích hoài.<
>Van khẽ gió đừng vi vút nữa.<
>Nhưng mà chim, gió có nghe ai?<
>Lời oanh trên liễu, yến bên hồng,<
>Hạc ở trong không, phụng dưới tùng,<
>Bỗng chốc cùng nhau cao tiếng họa,<
>Đờn tiên rộn rã khắp tiên cung...<
>Hoa lá cùng bay bướm lượn qua,<
>Người tiên biến mất, khách trông ra:<
>Mặt hồ nước phẳng nghiêm như giận.<
>Một áng hương tan, khói tỏa mờ.",lục bát,https://isach.info/poem.php?poem=ve_dep_thoang_qua__the_lu,Thế Lữ,hiện đại,
Yêu,"Ta đi thơ thẩn bên vườn mộng,<
>Em nấp sau hoa khúc khích cười,<
>Ngừng bước ta còn đương bỡ ngỡ,<
>Lẳng lơ em ngắt đóa hồng tươi...<
>Em ném cho lòng ta đón lấy,<
>Bông hoa phong kín ý yêu đương.<
>Hay đâu hoa giấu mầm gai sắc<
>Sướt cạnh lòng ta mấy vết thương.<
>Yêu em từ đó ta phơi phới,<
>Sống ở trong nguồn thú đắm say,<
>Nhưng cũng sống trong đau khổ nữa.<
>Miệng cười trong lúc nhắm chua cay.",lục bát,https://isach.info/poem.php?poem=yeu__the_lu,Thế Lữ,hiện đại,
Ý Thơ,"Bình tĩnh lại, bao nỗi lòng huyên náo!<
>Vì giờ đây muôn vật lắng trong đêm:<
>Trong gió đứng, thanh âm treo khúc dạo,<
>Trong sương khuya, ngưng đọng áng hương chìm;<
>Hoặc lặng sống trong đài khoan độ nở,<
>Cây âm thầm khép lá gượm xôn xao;<
>Nương bóng tối muôn loài sâu nín thở;<
>Thời gian qua, nghỉ bước trên từng cao.<
>Này là phút băn khoăn trong ngóng đợi,<
>Phút anh linh, huyền diệu của tâm tư<
>Ghi dấu vết giữa tháng năm thay đổi<
>Để ngàn sau nối lại với ngàn xưa.<
>Ấy là lúc ý thơ rung ánh ngọc,<
>Cùng Thi tiên say giấc khói hương ngà.<
>Nhà thi sĩ nâng niu bầu cảm xúc<
>Của trời mây đúc lại mấy lời hoa.",bảy chữ,https://isach.info/poem.php?poem=y_tho__the_lu,Thế Lữ,hiện đại,
