title,content,genre,url,author,period,specific_genre
Đêm Xuân Cầu Nguyện,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Đêm Xuân Cầu Nguyện<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Tặng cả và thiên hạ<
>Trời hôm nay bình an như nguyệt bạch,<
>Đường trăng xa, ánh sáng tuyệt vời bay...<
>Đây là hương quí trọng thấm trong mây<
>Ngời phép lạ của đức tin kiều diễm :<
>Câu tán tạ, không khen long cả phiếm :<
>Bút Xuân thu mùa nhạc đến vừa khi<
>Khắp mười phương điềm lạ trổ hoài nghi :<
>Cây bằng gấm và lòng sông toàn ngọc!<
>Và đầu hôm một vì sao liền mọc<
>Ơ? phương Nam mầu nhiệm biết ngần mô!<
>Vì muôn kinh dồn dập cõi thơm tho,<
>Thêm nghĩa lý sáng trưng như thất bảo.<
>Ta chấp hai tay lạy quỳ hoan hảo.<
>Ngửa trông cao, cầu nguyện trắng không gian,<
>Để vừa dâng, vừa hiệp bốn mùa xuân<
>Nở một lượt giàu sang hơn Thượng Đế.<
>Đã no nê, đã bưa rồi, thế hệ<
>Của phường trai mê mẩn khí thanh cao.<
>Phượng Hoàng bay trong một tối trăng sao<
>Mà ánh sáng không còn khiêm nhượng nữa;<
>Đương cầu xin, ọc thơ ra dường sữa,<
>Ta ngất đi trong khoái lạc của hồn đau...<
>Trên chín tầng diêu rộng cả trân châu<
>Dường sống lại muôn ngàn hoa phẩm tiết<
>Nhịp song đôi : này đây, cung cầm nguyệt<
>Ướp lời thơ thành phước lộc của đường tu,<
>Tôi van lơn, thầm nguyện Chúa Giê Su<
>Ban ơn xuống cho mùa xuân hôn phối,<
>Xin tha thứ những câu thơ tội lỗi<
>Của bàn tay thi sĩ kẻ lên trăng :<
>Trong bao đêm xao xuyến vũng sông Hằng.<
>(Xuân như ý)",bảy chữ,https://isach.info/poem.php?poem=dem_xuan_cau_nguyen__han_mac_tu,Hàn Mặc Tử,hiện đại,
Đời Phiêu Lãng,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Đời Phiêu Lãng<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>* Gởi một gái quê làng tôi.<
>Mây trắng ngang trời bay vẩn vơ<
>Đời anh lưu lạc tự bao giờ<
>Đi đi... đi mãi nơi vô định<
>Tìm cái phi thường cái ước mơ.<
>Ở chốn xa xôi em có hay<
>Nắng mưa đã trải biết bao ngày<
>Nụ cười ý vị như mai mỉa<
>Mỉa cái nhân tình lúc đổi thay.<
>Trên đời gió bụi, anh lang thang<
>Bụng đói như cào lạnh khớp răng<
>Không có nhà ai cho nghỉ bước<
>Vì anh là kẻ chẳng giàu sang<
>Ban đêm anh ngủ túp lều tranh<
>Chỗ tạm dừng chân khách bộ hành<
>Đến sáng hôm sau anh cất bước<
>Ra đi với cái mộng chưa thành.",lục bát,https://isach.info/poem.php?poem=doi_phieu_lang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Đôi Ta,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Mà anh hay em trong tim đều rạn<
>Đều chôn sâu hình ảnh một người mơ<
>Bây giờ đây quấn quít hiện bây giờ<
>Chỉ biết có đôi ta là đang sống<
>Đang cho nhau ngọt ngào và đang mộng<
>Cố làm lơ không biết đến thời gian<
>Đến bông hoa tàn tạ với trăng ngàn<
>Đến những tình duyên chung quanh thất vọng<
>Nhiều hành tinh tan đi vì đã lỏng<
>Ôi muôn năm! Giấc mộng đã đời chưa?<
>Lúc ấy sóng triều rên rỉ chưa bưa<
>Cứ nhắm mắt, cứ yêu nhau như chết<
>Cứ sảng sốt, tê mê và rũ liệt<
>Đừng nghe chi âm hưởng địa cầu đang<
>Vỡ toang ra từng mảnh, cả không gian<
>Cả thời gian, từ tạo thiên lập địa<
>Đều trộn trạo, điều hòa và xí xóa<
>Thành hư không như tình ái đôi ta.<
>Trong im lìm, lẻ loi trong dãy động,<
>Cũng hình như, em hỡi, động Huyền Không<
>Mà đêm nghe tiếng khóc ở đáy lòng,<
>Ở trong phổi, trong tim, trong hồn nữa.<
>Em cố nghĩ ra một chiều vàng úa,<
>Lá trên cành cành héo hắt, gió ngừng ru:<
>""Một mối tình nức nở giữa âm u,<
>Một hồn đau rã lần theo hương khói,<
>Một bài thơ cháy tan trong nắng rọi,<
>Một lời run hoi hóp giữa không trung,<
>Cả niềm yêu, ý thơ, cả một vùng,<
>Hóa thành vũng máu đào trong ác lặn"",<
>Đấy là tất cả người anh tiêu tán,<
>Cùng trăng sao bàng bạc xứ Say Mơ<
>Cùng tình em tha thiết như văn thơ<
>Ràng rịt mãi cho đến ngày tận thế.",bảy chữ,https://isach.info/poem.php?poem=doi_ta__han_mac_tu,Hàn Mặc Tử,hiện đại,
Đừng Cho Lòng Bay Xa,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Đừng Cho Lòng Bay Xa<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Thượng thanh khí tiết ra nguồn sinh khí<
>Xa xôi trăng mọc nước Huyền Vi,<
>Đây Miên Trường, đây Vĩnh Cửu, tề phi!<
>Cao cao vượt với hai hàng bóng vía.<
>Trời nhật nguyệt cầu vồng bắt tứ phía,<
>Ôi Hoàng Hoa, hồn phách đến nơi đây.<
>Hương ân tình cho kết lại thành dây,<
>Mong manh như lời nhớ thương hàng triệu<
>Đàn cung bậc gió dồn lên âm điệu,<
>Sững lòng chưa? Say chấp cả thanh bai.<
>Sang chơi thôi, sang chơi thôi mà ai,<
>Thu đây rồi, bước lên cầu Ô Thước<
>Sao! Vàng sao rơi đầy nơi sóng nước,<
>Đừng ngả tay mà hứng máu trời sa.<
>Thôi kéo về đừng cho lòng bay xa...<
>Thu vươn này, thu vươn ra như ý...<
>Mau rất mau trong muôn hoa kiều mỵ,<
>Mùa rất trai và ánh sáng rất cao.<
>Đừng nói buồn mà không khí nao nao,<
>Để chơi vơi này bông trăng lá gió,<
>Để phiêu phiêu này tờ thơ vàng võ,<
>Để dầm dề hạt lệ đôi ta.<
>Tầng thượng tầng lâu đài ngọc đơm ra .<
>Khói nhạt nhạt xen vô màu xanh biếc.<
>Đẩy đưa dài hơi ngào ngạt trầm mơ .<
>Thinh không tan như bào ảnh hư vô,<
>Giải Ngân Hà biến theo cầu Ô Thước.<
>Và ước ao nhớ nhung lần lượt<
>Đắm im lìm trong mường tượng buồn thiu .<
>(Thượng Thanh Khí)",bảy chữ,https://isach.info/poem.php?poem=dung_cho_long_bay_xa__han_mac_tu,Hàn Mặc Tử,hiện đại,
Duyên Kỳ Ngộ,"Mây bay theo với mây bay<
>Mình sao ra nước non này mà chơi<
>Sáo ơi, dìu dặt khơi vơi<
>Buông mau âm điệu để mời nhân gian<
>Nắng cao ý muốn lan tràn<
>Ở đây vắng vẻ cây ngàn suối reo<
>Chim ơi hót khúc tương giao<
>Có người thục nữ lần vào Thiên Thai<
>Không gặp ai, chửa gặp ai<
>Duyên còn ngậm kín, tình hoài miên man<
>Tiêu tao đến nỗi bẽ bàng<
>Đi trong hiu quạnh gặp toàn bơ vơ<
>Lời Suối Reo<
>Ở đây có suối đoàn viên<
>Có cây Phối hợp, có duyên Ngọc vàng<
>Nước ta trong trắng ơ Nàng<
>Đọ xem trinh tuyết có phần thanh cao<
>Cởi xiêm cởi áo ra nào<
>Xuống đây nàng tắm cho rạt rào thơ ...<
>Ôi chao thơ ngầm bay theo dải nắng<
>Lộng vào trong xiêm áo mỏng mành sao!<
>Tiếng ai cười vang trong im lặng<
>Khiến lòng ta hồi hộp biết dường bao!<
>Chàng (ở lùm cây ra)<
>Tiếng tiêu vương vấn vào nhau mãi<
>Ta cho Nàng đây, gẫm lạ kỳ<
>Không duyên hồ dễ mong theo nắng<
>Xin dâng nàng nụ cười với đôi mi.<
>Nàng (kinh ngạc)<
>Ở đâu chàng ở đâu ra<
>Xem trong cốt cách mới ra tính tình<
>E khi mình chửa iết mình<
>Nói câu kỳ ngộ in hình hổ ngươi<
>Chàng ôi, thốt chẳng nên lời<
>Không quen sao lại lả lơi chuyện trò?",bảy chữ,https://isach.info/poem.php?poem=duyen_ky_ngo__han_mac_tu,Hàn Mặc Tử,hiện đại,
Duyên Muộn,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Từ khi đôi má đỏ hây hây<
>Em tập thêu thùa, tập vá may<
>Chim sáo trước sân bay tới đậu<
>Em mừng: sắp được lấy chồng đây.<
>Những lượt thu về, em thấy xuân<
>Trên đôi má nõn lại phai dần<
>Và lòng em chẳng còn nao nức<
>Như lúc trăng lên đốt khói trầm.<
>Người nói duyên em đã muộn màng<
>Bởi vì nghèo khó chẳng xênh xang<
>Nhưng xuân em chín từ năm ngoái<
>Há phải vì em áo nối quàng.",lục bát,https://isach.info/poem.php?poem=duyen_muon__han_mac_tu,Hàn Mặc Tử,hiện đại,
Em Lấy Chồng,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Em Lấy Chồng<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Ngày mai tôi bỏ làm thi sĩ<
>Em lấy chồng rồi hết ước mơ<
>Tôi sẽ đi tìm mỏm đá trắng<
>Ngồi lên để thả cái hồn thơ.",thơ tự do,https://isach.info/poem.php?poem=em_lay_chong__han_mac_tu,Hàn Mặc Tử,hiện đại,
Em Nhớ Mình Xa,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Em Nhớ Mình Xa<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Tặng Trần Thanh Địch<
>Hôm nay có một nửa trăng thôi,<
>Một nửa trăng ai cắn vỡ rồi!<
>Tôi nhớ mình xa thương đứt ruột,<
>Gió làm nên tội buổi chia phôi.<
>(Xuân Như Ý)",thơ tự do,https://isach.info/poem.php?poem=em_nho_minh_xa__han_mac_tu,Hàn Mặc Tử,hiện đại,
Gái Ở Chùa,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Gái Ở Chùa<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Rừng thiền thấp thoáng dạng quần thoa<
>Khuê các trâm anh cũng rứa à?<
>Mùi tục chưa chi mà vội chán<
>Cuộc đời mới thế đã lo xa<
>Nhạt mùi son phấn say mùi đạo<
>Chán cảnh phiền ba mến cảnh chùa<
>Dì nguyệt trớ trêu lòng dạ thiễm<
>Trăm năm nỡ để thiệt thòi hoa.",lục bát,https://isach.info/poem.php?poem=gai_o_chua__han_mac_tu,Hàn Mặc Tử,hiện đại,
Gái Quê,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Xuân trẻ, xuân non, xuân lịch sự<
>Tôi đều nhận thấy trên môi em<
>Làn môi mong mỏng tươi như máu<
>Đã khiến môi tôi mấp máy thèm.<
>Từ lúc bóng em bỏ trái đào<
>Tới chừng cặp má đỏ au au<
>Tôi đều nhận thấy trong con mắt<
>Một vẻ ngây thơ và ước ao<
>Lớn lên, em đã biết làm duyên<
>Mỗi lúc gặp tôi che nón nghiêng<
>Nghe nói ba em chưa chịu nhận<
>Cau trầu của khách láng giềng bên.",lục bát,https://isach.info/poem.php?poem=gai_que__han_mac_tu,Hàn Mặc Tử,hiện đại,
Ghen,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Ta ném mình đi theo gió trăng<
>Lòng ta tản khắp bốn phương trời<
>Cửu trùng là chốn xa xôi lạ<
>Chim én làm sao bay đến nơi ?<
>Chiếc tàu chở cả một đêm trăng<
>Muôn ánh sao ngời chói thẳng băng<
>Muôn sợi hương trầm bay bối rối<
>Muôn vàn thần thánh sống cao sang.<
>Giây phút ôi chao! nguồn cực lạc<
>Tình tôi ghen hết thú vô biên<
>Ai cho châu báu cho thinh sắc<
>Miệng lưỡi khô khan, hết cả thèm.",lục bát,https://isach.info/poem.php?poem=ghen__han_mac_tu,Hàn Mặc Tử,hiện đại,
Hái Dâu,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Em bỏ công lao tự thuở giờ,<
>Chăn tằm mong kén chút duyên tơ<
>Cứ ngày hai buổi em đi hái<
>Mở lá dâu về xắt nhỏ, to.<
>Hái dâu em nghỉ lúc làm dâu,<
>In trí bà già độc ác sao<
>Vì thế em không còn muốn nữa<
>Lấy chồng cực lắm, phải chơi đâu.",lục bát,https://isach.info/poem.php?poem=hai_dau__han_mac_tu,Hàn Mặc Tử,hiện đại,
Hàn Mặc Tử: Tác Giả,"Đã mê rồí! Tư Mã chàng ôi!<
>Người thiếp lao đao sượng cả người.<
>Ôi! ôi! hãm bớt cung cầm lại,<
>Lòng say đôi má cũng say thôi.<
>Song những phút mơ khoái lạc ấy có được là bao. Tỉnh dậy, người thấy:<
>Sao trìu mến thân yêu đâu vắng cả?<
>Trơ vơ buồn và không biết kêu ai!<
>Bức thư kia sao chẳng viết cho dài,<
>Cho khăng khít nồng nàn thêm chút nữa.<
>Ta tưởng nghe lời than của Huy Cận.",bảy chữ,https://isach.info/poem.php?poem=han_mac_tu_tac_gia__han_mac_tu,Hàn Mặc Tử,hiện đại,
Hãy Đón Hồn Anh,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Hãy Đón Hồn Anh<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>(Trao đổi cùng Mai Đình)<
>Dưới túp lều tranh, trên chõng tre<
>Tứ bề cửa khép với phên che<
>Kéo mền ủ kín toàn thân lại<
>Để thả hồn bay, gửi mộng về.",thơ tự do,https://isach.info/poem.php?poem=hay_don_hon_anh__han_mac_tu,Hàn Mặc Tử,hiện đại,
Hãy Nhập Hồn Em,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Hãy Nhập Hồn Em<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Đừng nhắc nhở tên anh ngoài lỗ miệng<
>Vì gió hương nghe được rỉ thầm hoa<
>- Lộ mất rồi tâm sự của đôi ta<
>Chưa hề nói cho một ai nghe biết<
>Chưa hề dặn ngày mai rồi tiễn biệt<
>Chưa khi nào đọc đến chữ chia ly.<
>Bỗng đêm nay trước cửa bóng trăng quì<
>Sấp mặt xuống uốn mình theo dáng liễu<
>Lời nguyện gẫm xanh như màu huyền diệu<
>Não nề lòng viễn khách giữa cơn mơ<
>Trời từ bi cảm động ứa sương mờ<
>Sai gió lại lay hồn trong kẽ lá<
>Trăng choáng váng với hoa tàn cùng ngã<
>Anh đoán chừng cơn ấy em ngất đi<
>Khổ lòng chưa, em hỡi! Mộng tình si<
>Cuồng dại quá, khiến nước mây sường sượng<
>Nhưng qua rồi những phút giây tơ tưởng<
>Anh nhìn trăng lỏn lẻn đậu ngành cao<
>Phải giờ này đang lúc em chiêm bao<
>Chính giờ này anh đang yêu em thiệt<
>- Em hãy nhập hồn em trong bóng nguyệt",bảy chữ,https://isach.info/poem.php?poem=hay_nhap_hon_em__han_mac_tu,Hàn Mặc Tử,hiện đại,
Hồn Cúc,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Bấy lâu sát ngõ, chẳng ngăn tường<
>Không dám sờ tay sợ lấm hương<
>Xiêm áo đêm nay tề chỉnh quá<
>Muốn ôm hồn cúc ở trong sương.",lục bát,https://isach.info/poem.php?poem=hon_cuc__han_mac_tu,Hàn Mặc Tử,hiện đại,
Hồn Là Ai,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Hồn Là Ai<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Hồn là ai là ai? Tôi không biết<
>Hồn theo tôi như muốn cợt tôi chơi<
>Môi đầy hương tôi không dám ngậm cười<
>Hồn vội mớm cho tôi bao ánh sáng<
>Tôi chết giả và no nê vô vạn<
>Cười như điên, sặc sụa cả mùi trăng<
>Áo tôi là một thứ ngợp hơn vàng<
>Hồn đã cấu, đã cào, nhai ngấu nghiến<
>Thịt da tôi sượng sần và tê điếng<
>Tôi đau vì rùng rợn đến vô biên<
>Tôi dìm hồn xuống một vũng trăng êm<
>Cho trăng ngập trăng dồn lên tới ngực<
>Hai chúng tôi lặng yên trong thổn thức<
>Rồi bay lên cho tới một hành tinh<
>Cùng ngả nghiêng lăn lộn giữa muôn hình<
>Để gào thét một hơi cho rởn ốc<
>Cả thiên đường trần gian và địa ngục<
>Hồn là ai? Là ai! Tôi không hay<
>Dẫn hồn đi ròng rã một đêm nay<
>Hồn mệt lả mà tôi thì chết giấc",bảy chữ,https://isach.info/poem.php?poem=hon_la_ai__han_mac_tu,Hàn Mặc Tử,hiện đại,
Hồn Lìa Khỏi Xác,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Hồn Lìa Khỏi Xác<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Há miệng cho hồn văng lên muôn trượng,<
>Chơi vơi trong khí hậu chín từng mây.<
>Ánh sáng lại sẽ tan vào hư lãng,<
>Trời linh thiêng; cao cả gợi nồng say...<
>Vì không giới, nơi trầm hương vắng lặng,<
>Nên hồn bay vùn vụt tới trăng sao,<
>Sóng gió nổi rùng rùng như địa chấn,<
>Và muôn vàn thần phách ngả lao đao.<
>Cả hơi hám muôn xưa theo ám ảnh,<
>Hồn trơ vơ không biết lạc về đâu?<
>Và vướng phải muôn vàn tinh khí lạnh,<
>Hồn mê man bất tỉnh một hồi lâu.<
>Rồi sảng sốt bay tìm muôn tử khí,<
>Mà muôn sao xa cách cõi hoang sơ.<
>Hồn cảm thấy bùi ngùi như rớm lệ,<
>Thôi hồn ơi, phiêu lạc đến bao giờ!<
>Hồn hãy thoát ly ra ngoài tâm tưởng<
>Là hồn đừng nghĩ ngợi đến hồn trong,<
>Cứ để mặc hồn ngoài bay lưởng vưởng,<
>Ngao du cùng khắp cõi trí mênh mông.<
>Xác ta sẽ hút bao nguồn trăng loạn,<
>Ngấm vào trong cơ thể những hoa hương,<
>Và sẽ thở ra toàn hơi thở sáng,<
>Để trên cao, hồn khỏi lộn màu sương.<
>Rồi hồn ngắm tử thi hồn tan rã,<
>Bốc thành âm khí loãng nguyệt cầu xa.<
>Hồn mất xác, hồn sẽ cười nghiêng ngả,<
>Và kêu rêu thảm thiết khắp bao la...<
>Ôi hồn thiêng liêng không hề chết đặng,<
>Làm sao hồn chẳng hiểu nghĩa vô biên.<
>Ngày tận thế là ngày tán loạn,<
>Xác của hồn, hồn của xác y nguyên.<
>Đêm nay ta khạc hồn ra khỏi miệng,<
>Để cho hồn đỡ bớt nỗi bi thương.<
>Nhưng khốn nỗi xác ta đành câm tiếng,<
>Hồn đi rồi, không nhập xác thê lương.",bảy chữ,https://isach.info/poem.php?poem=hon_lia_khoi_xac__han_mac_tu,Hàn Mặc Tử,hiện đại,
Huyền Ảo,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Mới lớn lên trăng đã thẹn thò<
>Thơm như tình ái của ni cô<
>Gió say lướt mướt trong màu sáng<
>Hoa với tôi đều cảm động sơ<
>Đang khi mầu nhiệm phủ ban đêm<
>Có thứ gì rơi giữa khoảng im<
>Rơi tự thượng tầng không khí xuống<
>Tiếng vang nhè nhẹ dội vào tim.<
>Tôi với hồn hoa vẫn nín thinh<
>Ngấm ngầm trao đổi những ân tình<
>Để thêm ấm áp nguồn tơ tưởng<
>Để bóng trời khuya bớt giật mình.<
>Từ đầu canh một đến canh tư<
>Tôi thấy trăng mơ biến hóa như<
>Hương khói ở đâu ngoài xứ mộng<
>Cứ là mỗi phút mỗi nên thơ.<
>Ánh trăng mỏng quá không che nổi<
>Những vẻ xanh xao của mặt hồ<
>Những nét buồn buồn tơ liễu rủ<
>Những lời năn nỉ của hư vô.<
>Không gian dầy đặc toàn trăng cả<
>Tôi cũng trăng mà nàng cũng trăng<
>Mỗi ảnh mỗi hình thêm phiếu diễu<
>Nàng xa tôi quá nói nghe chăng.",lục bát,https://isach.info/poem.php?poem=huyen_ao__han_mac_tu,Hàn Mặc Tử,hiện đại,
Khói Hương Tan,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Khói Hương Tan<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Tối hôm nay muôn sao bay nhấp nhánh<
>Sông Mê Hà đưa đẩy sóng triền miên<
>Thuyền anh buông lửng lơ trong hiu quạnh<
>Tới em chưa, đã tới bến lòng em<
>Mộng uyên ương đang khi tim rào rạt<
>Thuyền anh neo đậu trước bến Hàn Giang<
>Nhưng uyên ương khi trăng sao bàng bạc<
>Biến mất rồi, anh thấy khói hương tan.",bảy chữ,https://isach.info/poem.php?poem=khoi_huong_tan__han_mac_tu,Hàn Mặc Tử,hiện đại,
Lang Thang,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Lãng tử ơi! mi là tiên hành khất,<
>May không chết lạnh trước lầu mỹ nhân.<
>Ta đi tìm mộng tầm xuân,<
>Gặp vua nhà Nguyễn bay trên mây.<
>Rượu nắng uống vào thì say.<
>Áo ta rách rưới trời không vá,<
>Mà bốn mùa trăng mặc vải trăng<
>Không ai chết cả sao lòng buồn như tang?<
>Cho tôi mua trọn hàm răng.<
>Hàm răng ngà ngọc, hàm răng đa tình,<
>Một chắc ta lại với mình.<
>Có ai vô đó mà mình hồ ngươi?<
>Lãng tử ơi, mi là tiên hành khất,<
>Nay không hộc máu chết rồi còn đâu?<
>Trời hỡi nhờ ai cho khỏi đói?<
>Gió trăng có sẵn làm sao ăn?<
>Làm sao giết được người trong mộng?<
>Để trả thù duyên kiếp phũ phàng?<
>(Xuân Như Ý)",lục bát,https://isach.info/poem.php?poem=lang_thang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Lòng Quê,"Xem xong, nhà cách mạng lấy bút làm bài này.<
>Từ khi trong quán khách<
>Anh bứt áo ra đi<
>Nước mắt em ràn rụa<
>Lòng anh xiết sầu bi<
>Đạp chân lên đường máu<
>Anh gây chuyện ly kỳ<
>Rồi nước mây lưu lạc<
>Rồi anh ôm tình si<
>Âm thầm cùng ngày tháng<
>Không biết ở thôn quê<
>Em có gầy như liễu<
>Hay buồn như đám mây<
>Thương em không dám nghĩ<
>Đương lúc nước nhà nguy<
>Mối thù tràn như sóng<
>Lòng nào anh nỡ si<
>Cách nhau ngàn vạn dặm<
>Còn thấy rõ dung nghi<
>Phảng phất luôn trước mắt<
>Đường mới gặp hôm tê<
>Yêu nhau đành thú thực<
>Sống thác có hề chi<
>Trong lúc ngồi tưởng tượng<
>Lệ em ướt bài thi<
>Yêu đương cần học mãi<
>Dưới ngọn đèn vô tri.<
>Xét thân anh vô dụng<
>Ủng hủy kiếp nam nhi<
>Sống chung cùng kẻ nghịch<
>Hổ thẹn đến ngàn cây<
>Có em, anh sống gượng<
>Hồn anh về thôn quê<
>Theo em trong giấc ngủ<
>Theo em bên bánh xe<
>Nước mây còn lưu luyến<
>Tiếng lòng còn lâm ly<
>Tả xong niềm tâm sự<
>Ruột gan đều tái tê.",thơ tự do,https://isach.info/poem.php?poem=long_que__han_mac_tu,Hàn Mặc Tử,hiện đại,
Lưu Luyến,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Chửa gặp nhau mà đã biệt ly<
>Hồn anh theo dõi bóng em đi<
>Hồn anh sẽ nhập trong luồng gió<
>Lưu luyến bên em chẳng nói gì.<
>Thơ em cũng giống lòng em vậy<
>Là nghĩa thơm tho như ánh trăng<
>Mềm mại như lời tơ liễu rủ<
>Âm thầm trong áng gió băn khoăn.<
>Anh đã ngâm và đã thuộc làu<
>Cả ngàn rung động bởi thương đau<
>Bởi vì mê mẩn, vì khoan khoái<
>Anh cắn lời thơ để máu trào.<
>Lời thơ ngậm cứng không rền rĩ<
>Mà máu tim anh vọt láng lai<
>Thơ ở trong lòng reo chẳng ngớt<
>Tiếng vang tha thiết dội khắp nơi.<
>Em đã nghe qua em đã hay<
>Tình anh sao phải chứng mê say<
>Anh điên anh nói như người dại<
>Van lạy không gian xóa những ngày.<
>Những ngày đau khổ nhuộm buồn thiu<
>Những ngày mây lam cuốn dập dìu<
>Những mảnh nhạc vàng rơi lả tả<
>Những niềm run rẩy của đêm yêu.<
>Anh đứng cách xa hàng thế giới<
>Lặng nhìn trong mộng miệng em cười<
>Em cười anh cũng cười theo dọi<
>Để nhắn hồn em đã tới nơi.",lục bát,https://isach.info/poem.php?poem=luu_luyen__han_mac_tu,Hàn Mặc Tử,hiện đại,
Mất Duyên,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Xuân em hơ hớ đào non<
>Chàng đã thương thương muốn kết hôn<
>Từ ấy xuân em càng chín ửng<
>Ngày ngày giặt lụa bến sông con.<
>Chàng đã vời ai đi tới bỏ<
>Cau trầu, lễ vật ở nhà em<
>Má em nhận gả không đòi cưới<
>Thấp thỏm em mừng được tấm duyên.<
>Từ ấy sao chàng không trở lại<
>Vuông tơ em dệt đã gần xong<
>Mấy lần đổi lá dâu ngoài ngõ<
>Mấy lượt mong chàng, chàng biết không?",lục bát,https://isach.info/poem.php?poem=mat_duyen__han_mac_tu,Hàn Mặc Tử,hiện đại,
Mơ Duyên,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Non nước tâm tình rộng bốn phương<
>Đòi em làm Nhạc, tôi làm Hương<
>Đêm nay đại yến Lâm Xuân các<
>Điêu Thuyền đàn khúc Tề Vương<
>Xong rồi đôi ta qua Đào Nguyên<
>Em làm rượu ngọt, anh làm men<
>Tiên cô không đợi duyên mời mọc<
>Say thôi gò má đỏ rần lên.<
>Liêu Tây bây giờ đang chiêm bao<
>Bao giờ ly biệt đến phương nao<
>Ước chi ta hóa làm Lê Ảnh<
>Để khóc thương nhau đến bạc đầu.",lục bát,https://isach.info/poem.php?poem=mo_duyen__han_mac_tu,Hàn Mặc Tử,hiện đại,
Mơ Hoa,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Trầm lan nhẹ ngấm không gian,<
>Giây phút buồn lây đến mộng vàng.<
>Xiêm áo hôm nay tề chỉnh quá,<
>Dám ôm hồn cúc ở trong sương.<
>Hãy tưới lên hoa giọt lệ nồng,<
>Đếm từng cánh một mấy lần thương.<
>Hãy chôn những mảnh xuân tàn tạ.<
>Và hãy chôn sâu tận đáy lòng.<
>Bóng người thục nữ ẩn trong mơ.<
>Trong lá, trong hoa, khói bụi mơ.<
>Xin chớ làm thinh mà biểu lộ<
>Những tình ý lạ, những lời thơ.<
>Hãy quỳ nán lại: tiếng sao rơi<
>Khua ánh trăng xanh động khí trời.<
>Gió thở hay là hoa thở nhỉ?<
>Ô hay người ngọc biến ra hơi.",lục bát,https://isach.info/poem.php?poem=mo_hoa__han_mac_tu,Hàn Mặc Tử,hiện đại,
